["head":"wrap","lpos","status"]
[38, 700999, 0]
["io count"]
[10000]
["io":"id","wrap","startLpos","endLpos"]
[85, 51, 141843, 140843]
[86, 31, 118260, 117260]
[87, 34, 721010, 722010]
[88, 10, 145237, 146237]
[89, 29, 136492, 135492]
[90, 42, 74935, 75935]
[91, 25, 37693, 36693]
[92, 11, 574957, 573957]
[93, 28, 383771, 384771]
[94, 18, 674140, 675140]
[95, 51, 227307, 226307]
[96, 27, 311338, 310338]
[97, 5, 545355, 544355]
[98, 33, 537741, 536741]
[99, 12, 137138, 138138]
[100, 40, 227905, 228905]
[101, 8, 581343, 582343]
[102, 29, 487723, 486723]
[103, 5, 678506, 677506]
[104, 37, 27704, 26704]
[105, 48, 229042, 230042]
[106, 32, 478118, 479118]
[107, 22, 476804, 477804]
[108, 18, 350756, 351756]
[109, 36, 506736, 507736]
[110, 50, 82166, 83166]
[111, 33, 583883, 582883]
[112, 12, 221134, 222134]
[113, 21, 64653, 63653]
[114, 6, 472135, 473135]
[115, 5, 341240, 340240]
[116, 0, 517593, 518593]
[117, 14, 425410, 426410]
[118, 23, 180491, 179491]
[119, 36, 694769, 695769]
[120, 20, 471447, 472447]
[121, 39, 67376, 66376]
[122, 0, 95394, 96394]
[123, 13, 60167, 59167]
[124, 1, 224971, 223971]
[125, 0, 497348, 498348]
[126, 12, 389917, 390917]
[127, 10, 141163, 142163]
[128, 4, 432926, 433926]
[129, 46, 709433, 710433]
[130, 42, 469351, 470351]
[131, 43, 322184, 321184]
[132, 25, 378674, 377674]
[133, 14, 242084, 243084]
[134, 41, 349318, 348318]
[135, 36, 491473, 492473]
[136, 51, 553788, 552788]
[137, 13, 17355, 16355]
[138, 6, 162598, 163598]
[139, 17, 166969, 165969]
[140, 9, 343203, 342203]
[141, 53, 676363, 675363]
[142, 50, 196420, 197420]
[143, 19, 501078, 500078]
[144, 9, 593824, 592824]
[145, 22, 699022, 700022]
[146, 7, 379358, 378358]
[147, 16, 699899, 700899]
[148, 31, 456378, 455378]
[149, 47, 106376, 105376]
[150, 47, 187975, 186975]
[151, 32, 284998, 285998]
[152, 48, 412945, 413945]
[153, 50, 285172, 286172]
[154, 3, 457354, 456354]
[155, 13, 631083, 630083]
[156, 35, 196119, 195119]
[157, 40, 107205, 108205]
[158, 39, 573472, 572472]
[159, 19, 683468, 682468]
[160, 19, 476297, 475297]
[161, 4, 261171, 262171]
[162, 46, 75030, 76030]
[163, 30, 415014, 416014]
[164, 30, 523294, 524294]
[165, 11, 252089, 251089]
[166, 43, 238071, 237071]
[167, 6, 647058, 648058]
[168, 38, 552713, 553713]
[169, 17, 37406, 36406]
[170, 35, 449394, 448394]
[171, 40, 701880, 702880]
[172, 47, 615494, 614494]
[173, 20, 725985, 726985]
[174, 26, 668070, 669070]
[175, 43, 622596, 621596]
[176, 1, 404562, 403562]
[177, 35, 636162, 635162]
[178, 5, 659297, 658297]
[179, 9, 79746, 78746]
[180, 20, 635353, 636353]
[181, 15, 645412, 644412]
[182, 23, 389351, 388351]
[183, 39, 721144, 720144]
[184, 20, 62951, 63951]
[185, 23, 253505, 252505]
[186, 34, 26104, 27104]
[187, 22, 709569, 710569]
[188, 14, 600227, 601227]
[189, 34, 584512, 585512]
[190, 47, 654498, 653498]
[191, 10, 321192, 322192]
[192, 12, 384239, 385239]
[193, 17, 139878, 138878]
[194, 17, 320273, 319273]
[195, 43, 318931, 317931]
[196, 33, 384511, 383511]
[197, 18, 497755, 498755]
[198, 16, 652360, 653360]
[199, 0, 301288, 302288]
[200, 43, 446961, 445961]
[201, 45, 66254, 65254]
[202, 21, 215298, 214298]
[203, 3, 205446, 204446]
[204, 32, 657619, 658619]
[205, 19, 136188, 135188]
[206, 15, 424008, 423008]
[207, 19, 579341, 578341]
[208, 51, 52636, 51636]
[209, 16, 229620, 230620]
[210, 14, 326253, 327253]
[211, 48, 661260, 662260]
[212, 47, 711524, 710524]
[213, 34, 287406, 288406]
[214, 11, 608074, 607074]
[215, 11, 647896, 646896]
[216, 28, 537451, 538451]
[217, 46, 440853, 441853]
[218, 49, 129788, 128788]
[219, 16, 256630, 257630]
[220, 42, 477201, 478201]
[221, 36, 199946, 200946]
[222, 22, 577814, 578814]
[223, 35, 138093, 137093]
[224, 9, 679818, 678818]
[225, 53, 49541, 48541]
[226, 41, 616781, 615781]
[227, 19, 363936, 362936]
[228, 52, 110168, 111168]
[229, 55, 566171, 565171]
[230, 51, 363219, 362219]
[231, 6, 29140, 30140]
[232, 40, 163392, 164392]
[233, 41, 507995, 506995]
[234, 46, 124852, 125852]
[235, 11, 479374, 478374]
[236, 49, 556386, 555386]
[237, 29, 197717, 196717]
[238, 2, 256109, 257109]
[239, 5, 204529, 203529]
[240, 42, 107545, 108545]
[241, 17, 357018, 356018]
[242, 34, 413712, 414712]
[243, 42, 65703, 66703]
[244, 38, 77362, 78362]
[245, 33, 512814, 511814]
[246, 45, 94105, 93105]
[247, 54, 291367, 292367]
[248, 3, 248981, 247981]
[249, 28, 458583, 459583]
[250, 5, 341845, 340845]
[251, 53, 502174, 501174]
[252, 49, 639663, 638663]
[253, 19, 648485, 647485]
[254, 36, 505298, 506298]
[255, 41, 303952, 302952]
[256, 28, 2889, 3889]
[257, 47, 298476, 297476]
[258, 17, 700837, 699837]
[259, 27, 605730, 604730]
[260, 49, 253036, 252036]
[261, 6, 361684, 362684]
[262, 32, 170889, 171889]
[263, 20, 43130, 44130]
[264, 0, 282795, 283795]
[265, 24, 639389, 640389]
[266, 19, 461007, 460007]
[267, 48, 401716, 402716]
[268, 10, 383844, 384844]
[269, 10, 453198, 454198]
[270, 48, 511919, 512919]
[271, 19, 160883, 159883]
[272, 34, 484608, 485608]
[273, 37, 71628, 70628]
[274, 35, 644450, 643450]
[275, 55, 538718, 537718]
[276, 11, 36105, 35105]
[277, 2, 561651, 562651]
[278, 18, 700096, 701096]
[279, 47, 443949, 442949]
[280, 32, 601075, 602075]
[281, 50, 134299, 135299]
[282, 23, 686705, 685705]
[283, 55, 184295, 183295]
[284, 30, 498729, 499729]
[285, 0, 333870, 334870]
[286, 26, 699749, 700749]
[287, 43, 650770, 649770]
[288, 29, 406978, 405978]
[289, 10, 19183, 20183]
[290, 47, 645795, 644795]
[291, 45, 647582, 646582]
[292, 34, 262732, 263732]
[293, 19, 675145, 674145]
[294, 30, 433126, 434126]
[295, 15, 623905, 622905]
[296, 31, 368058, 367058]
[297, 4, 550690, 551690]
[298, 25, 563516, 562516]
[299, 16, 344870, 345870]
[300, 41, 306924, 305924]
[301, 1, 517210, 516210]
[302, 23, 474781, 473781]
[303, 26, 455997, 456997]
[304, 1, 147387, 146387]
[305, 20, 490541, 491541]
[306, 48, 112861, 113861]
[307, 0, 655173, 656173]
[308, 46, 547516, 548516]
[309, 4, 579550, 580550]
[310, 10, 365318, 366318]
[311, 26, 719807, 720807]
[312, 43, 452616, 451616]
[313, 25, 542727, 541727]
[314, 48, 329225, 330225]
[315, 19, 247840, 246840]
[316, 21, 150854, 149854]
[317, 27, 617243, 616243]
[318, 11, 145758, 144758]
[319, 55, 581970, 580970]
[320, 5, 689273, 688273]
[321, 37, 361178, 360178]
[322, 1, 198588, 197588]
[323, 7, 452216, 451216]
[324, 50, 298916, 299916]
[325, 38, 632545, 633545]
[326, 55, 497792, 496792]
[327, 54, 97094, 98094]
[328, 49, 657211, 656211]
[329, 18, 92592, 93592]
[330, 10, 177746, 178746]
[331, 0, 174173, 175173]
[332, 39, 549224, 548224]
[333, 9, 542817, 541817]
[334, 7, 573935, 572935]
[335, 55, 328514, 327514]
[336, 23, 211155, 210155]
[337, 39, 181733, 180733]
[338, 8, 694748, 695748]
[339, 35, 681759, 680759]
[340, 43, 255974, 254974]
[341, 42, 572633, 573633]
[342, 45, 176987, 175987]
[343, 36, 550257, 551257]
[344, 45, 237862, 236862]
[345, 19, 163915, 162915]
[346, 47, 69667, 68667]
[347, 19, 150062, 149062]
[348, 53, 656062, 655062]
[349, 36, 439671, 440671]
[350, 39, 639337, 638337]
[351, 54, 303124, 304124]
[352, 54, 550266, 551266]
[353, 21, 600350, 599350]
[354, 1, 55703, 54703]
[355, 17, 263657, 262657]
[356, 3, 212818, 211818]
[357, 6, 215122, 216122]
[358, 40, 34981, 35981]
[359, 32, 231152, 232152]
[360, 30, 46548, 47548]
[361, 31, 155813, 154813]
[362, 39, 423611, 422611]
[363, 5, 574781, 573781]
[364, 17, 711810, 710810]
[365, 47, 554976, 553976]
[366, 23, 629195, 628195]
[367, 7, 201871, 200871]
[368, 9, 345159, 344159]
[369, 26, 433899, 434899]
[370, 12, 610212, 611212]
[371, 53, 536578, 535578]
[372, 31, 173352, 172352]
[373, 39, 364791, 363791]
[374, 48, 58141, 59141]
[375, 53, 205611, 204611]
[376, 5, 300981, 299981]
[377, 4, 348893, 349893]
[378, 27, 276871, 275871]
[379, 2, 385132, 386132]
[380, 19, 339064, 338064]
[381, 9, 37449, 36449]
[382, 0, 269219, 270219]
[383, 27, 658349, 657349]
[384, 4, 30524, 31524]
[385, 14, 250109, 251109]
[386, 2, 556057, 557057]
[387, 13, 193844, 192844]
[388, 13, 310156, 309156]
[389, 26, 540463, 541463]
[390, 45, 68646, 67646]
[391, 32, 381590, 382590]
[392, 15, 177797, 176797]
[393, 4, 641531, 642531]
[394, 47, 79595, 78595]
[395, 16, 450427, 451427]
[396, 8, 379427, 380427]
[397, 29, 50094, 49094]
[398, 3, 48833, 47833]
[399, 32, 549490, 550490]
[400, 7, 67948, 66948]
[401, 3, 688412, 687412]
[402, 11, 76758, 75758]
[403, 8, 671888, 672888]
[404, 4, 219553, 220553]
[405, 13, 119152, 118152]
[406, 19, 46714, 45714]
[407, 54, 8534, 9534]
[408, 23, 144569, 143569]
[409, 44, 28903, 29903]
[410, 53, 596976, 595976]
[411, 19, 407526, 406526]
[412, 32, 169735, 170735]
[413, 38, 432986, 433986]
[414, 37, 462627, 461627]
[415, 0, 237469, 238469]
[416, 16, 42588, 43588]
[417, 24, 692275, 693275]
[418, 38, 704110, 705110]
[419, 37, 573935, 572935]
[420, 48, 626990, 627990]
[421, 5, 375610, 374610]
[422, 16, 289889, 290889]
[423, 55, 681887, 680887]
[424, 38, 210080, 211080]
[425, 24, 331328, 332328]
[426, 38, 9125, 10125]
[427, 2, 573881, 574881]
[428, 26, 664299, 665299]
[429, 30, 296500, 297500]
[430, 42, 37088, 38088]
[431, 55, 7325, 6325]
[432, 0, 200532, 201532]
[433, 5, 9829, 8829]
[434, 26, 646056, 647056]
[435, 3, 378458, 377458]
[436, 37, 397796, 396796]
[437, 21, 553831, 552831]
[438, 20, 474774, 475774]
[439, 46, 93129, 94129]
[440, 54, 256235, 257235]
[441, 4, 64469, 65469]
[442, 11, 497706, 496706]
[443, 39, 459730, 458730]
[444, 0, 580261, 581261]
[445, 22, 278790, 279790]
[446, 52, 354428, 355428]
[447, 18, 687420, 688420]
[448, 6, 207681, 208681]
[449, 40, 168356, 169356]
[450, 30, 60743, 61743]
[451, 25, 142898, 141898]
[452, 35, 281507, 280507]
[453, 55, 53152, 52152]
[454, 54, 209666, 210666]
[455, 25, 415060, 414060]
[456, 31, 134707, 133707]
[457, 19, 288618, 287618]
[458, 26, 361210, 362210]
[459, 49, 412977, 411977]
[460, 25, 119870, 118870]
[461, 34, 51084, 52084]
[462, 6, 276052, 277052]
[463, 25, 488218, 487218]
[464, 47, 221536, 220536]
[465, 26, 479473, 480473]
[466, 52, 721985, 722985]
[467, 10, 646787, 647787]
[468, 34, 41075, 42075]
[469, 47, 678759, 677759]
[470, 1, 72818, 71818]
[471, 23, 165107, 164107]
[472, 55, 283402, 282402]
[473, 33, 598357, 597357]
[474, 50, 370097, 371097]
[475, 2, 695647, 696647]
[476, 33, 70412, 69412]
[477, 27, 574147, 573147]
[478, 23, 271680, 270680]
[479, 20, 109626, 110626]
[480, 6, 416964, 417964]
[481, 10, 243108, 244108]
[482, 13, 493146, 492146]
[483, 7, 12857, 11857]
[484, 25, 228592, 227592]
[485, 26, 640359, 641359]
[486, 16, 244689, 245689]
[487, 25, 483489, 482489]
[488, 20, 415618, 416618]
[489, 32, 473116, 474116]
[490, 52, 135755, 136755]
[491, 4, 596356, 597356]
[492, 43, 526045, 525045]
[493, 50, 191995, 192995]
[494, 34, 330656, 331656]
[495, 23, 169518, 168518]
[496, 10, 214157, 215157]
[497, 4, 586942, 587942]
[498, 28, 447003, 448003]
[499, 27, 71638, 70638]
[500, 41, 289780, 288780]
[501, 28, 477519, 478519]
[502, 0, 294551, 295551]
[503, 51, 145445, 144445]
[504, 44, 141451, 142451]
[505, 50, 342146, 343146]
[506, 36, 547724, 548724]
[507, 41, 624827, 623827]
[508, 17, 444457, 443457]
[509, 37, 653923, 652923]
[510, 40, 93514, 94514]
[511, 9, 619715, 618715]
[512, 23, 467855, 466855]
[513, 38, 129912, 130912]
[514, 12, 556436, 557436]
[515, 49, 432622, 431622]
[516, 50, 413583, 414583]
[517, 46, 711562, 712562]
[518, 55, 218190, 217190]
[519, 29, 47262, 46262]
[520, 50, 457250, 458250]
[521, 31, 91562, 90562]
[522, 15, 65709, 64709]
[523, 20, 388064, 389064]
[524, 53, 675703, 674703]
[525, 39, 400303, 399303]
[526, 17, 100118, 99118]
[527, 9, 729729, 728729]
[528, 42, 708603, 709603]
[529, 17, 250521, 249521]
[530, 25, 127651, 126651]
[531, 52, 177897, 178897]
[532, 54, 214545, 215545]
[533, 54, 420782, 421782]
[534, 14, 415650, 416650]
[535, 21, 390370, 389370]
[536, 31, 171362, 170362]
[537, 45, 398924, 397924]
[538, 45, 456346, 455346]
[539, 7, 201132, 200132]
[540, 5, 354025, 353025]
[541, 29, 631638, 630638]
[542, 13, 378091, 377091]
[543, 48, 310773, 311773]
[544, 27, 488043, 487043]
[545, 24, 202239, 203239]
[546, 10, 229172, 230172]
[547, 48, 545613, 546613]
[548, 6, 183114, 184114]
[549, 37, 265861, 264861]
[550, 52, 541874, 542874]
[551, 43, 721642, 720642]
[552, 34, 411297, 412297]
[553, 44, 201642, 202642]
[554, 41, 305970, 304970]
[555, 9, 307787, 306787]
[556, 20, 127976, 128976]
[557, 49, 208410, 207410]
[558, 49, 715706, 714706]
[559, 29, 47563, 46563]
[560, 23, 705067, 704067]
[561, 37, 136626, 135626]
[562, 31, 56541, 55541]
[563, 7, 653292, 652292]
[564, 46, 309858, 310858]
[565, 52, 579955, 580955]
[566, 28, 268408, 269408]
[567, 22, 388047, 389047]
[568, 34, 406320, 407320]
[569, 23, 498459, 497459]
[570, 54, 185477, 186477]
[571, 43, 488513, 487513]
[572, 43, 540463, 539463]
[573, 13, 547889, 546889]
[574, 0, 527507, 528507]
[575, 22, 186311, 187311]
[576, 25, 340228, 339228]
[577, 49, 285213, 284213]
[578, 45, 171531, 170531]
[579, 15, 559873, 558873]
[580, 25, 636641, 635641]
[581, 0, 84387, 85387]
[582, 16, 179647, 180647]
[583, 38, 210437, 211437]
[584, 0, 241473, 242473]
[585, 45, 447666, 446666]
[586, 14, 140143, 141143]
[587, 7, 319036, 318036]
[588, 31, 164951, 163951]
[589, 5, 675771, 674771]
[590, 1, 111026, 110026]
[591, 41, 160324, 159324]
[592, 30, 584706, 585706]
[593, 51, 233807, 232807]
[594, 25, 408414, 407414]
[595, 43, 83157, 82157]
[596, 12, 313713, 314713]
[597, 16, 245981, 246981]
[598, 2, 658079, 659079]
[599, 19, 410829, 409829]
[600, 47, 156882, 155882]
[601, 11, 212760, 211760]
[602, 8, 343005, 344005]
[603, 13, 481754, 480754]
[604, 50, 524880, 525880]
[605, 3, 656251, 655251]
[606, 29, 623059, 622059]
[607, 34, 256402, 257402]
[608, 41, 656946, 655946]
[609, 7, 672773, 671773]
[610, 16, 156471, 157471]
[611, 48, 172404, 173404]
[612, 38, 386620, 387620]
[613, 32, 72412, 73412]
[614, 46, 305237, 306237]
[615, 2, 587299, 588299]
[616, 30, 467687, 468687]
[617, 43, 608528, 607528]
[618, 48, 474201, 475201]
[619, 6, 574181, 575181]
[620, 20, 157981, 158981]
[621, 39, 306181, 305181]
[622, 1, 201354, 200354]
[623, 55, 419206, 418206]
[624, 28, 489981, 490981]
[625, 52, 668074, 669074]
[626, 22, 331633, 332633]
[627, 7, 64592, 63592]
[628, 53, 83456, 82456]
[629, 6, 238997, 239997]
[630, 18, 635138, 636138]
[631, 39, 589212, 588212]
[632, 2, 176347, 177347]
[633, 41, 27714, 26714]
[634, 18, 594233, 595233]
[635, 26, 588633, 589633]
[636, 1, 450972, 449972]
[637, 50, 436668, 437668]
[638, 23, 87100, 86100]
[639, 52, 472190, 473190]
[640, 4, 644850, 645850]
[641, 30, 430964, 431964]
[642, 50, 707970, 708970]
[643, 25, 110341, 109341]
[644, 21, 27022, 26022]
[645, 22, 161870, 162870]
[646, 10, 188037, 189037]
[647, 13, 358560, 357560]
[648, 53, 413401, 412401]
[649, 39, 4501, 3501]
[650, 35, 57425, 56425]
[651, 40, 423206, 424206]
[652, 3, 177617, 176617]
[653, 19, 698381, 697381]
[654, 7, 606361, 605361]
[655, 9, 614992, 613992]
[656, 43, 600373, 599373]
[657, 9, 436452, 435452]
[658, 21, 322927, 321927]
[659, 52, 447655, 448655]
[660, 51, 422356, 421356]
[661, 13, 507356, 506356]
[662, 36, 111762, 112762]
[663, 9, 225882, 224882]
[664, 4, 374840, 375840]
[665, 44, 304220, 305220]
[666, 5, 128416, 127416]
[667, 54, 169013, 170013]
[668, 49, 237666, 236666]
[669, 15, 111373, 110373]
[670, 40, 295096, 296096]
[671, 42, 325073, 326073]
[672, 17, 574180, 573180]
[673, 44, 88131, 89131]
[674, 2, 279175, 280175]
[675, 20, 669370, 670370]
[676, 46, 394643, 395643]
[677, 36, 319322, 320322]
[678, 30, 14087, 15087]
[679, 46, 720368, 721368]
[680, 37, 223788, 222788]
[681, 52, 494700, 495700]
[682, 9, 445056, 444056]
[683, 54, 619740, 620740]
[684, 41, 708385, 707385]
[685, 50, 418088, 419088]
[686, 31, 32334, 31334]
[687, 54, 720968, 721968]
[688, 16, 179869, 180869]
[689, 9, 46146, 45146]
[690, 52, 155946, 156946]
[691, 40, 157476, 158476]
[692, 41, 69957, 68957]
[693, 51, 476940, 475940]
[694, 0, 12847, 13847]
[695, 12, 366826, 367826]
[696, 40, 779, 1779]
[697, 29, 188325, 187325]
[698, 16, 28457, 29457]
[699, 9, 280885, 279885]
[700, 5, 377230, 376230]
[701, 46, 1951, 2951]
[702, 1, 502318, 501318]
[703, 37, 372273, 371273]
[704, 25, 600566, 599566]
[705, 5, 90895, 89895]
[706, 44, 55290, 56290]
[707, 52, 53155, 54155]
[708, 53, 641830, 640830]
[709, 6, 274447, 275447]
[710, 54, 12135, 13135]
[711, 28, 352064, 353064]
[712, 15, 284697, 283697]
[713, 4, 264669, 265669]
[714, 1, 331378, 330378]
[715, 53, 680123, 679123]
[716, 19, 84266, 83266]
[717, 46, 412058, 413058]
[718, 17, 539188, 538188]
[719, 28, 468655, 469655]
[720, 19, 271467, 270467]
[721, 24, 192472, 193472]
[722, 18, 407281, 408281]
[723, 21, 444832, 443832]
[724, 31, 326251, 325251]
[725, 15, 206136, 205136]
[726, 2, 641553, 642553]
[727, 3, 620001, 619001]
[728, 2, 76652, 77652]
[729, 24, 666138, 667138]
[730, 16, 700496, 701496]
[731, 14, 284410, 285410]
[732, 30, 371594, 372594]
[733, 30, 226632, 227632]
[734, 25, 4900, 3900]
[735, 9, 51624, 50624]
[736, 27, 72976, 71976]
[737, 26, 65410, 66410]
[738, 0, 682339, 683339]
[739, 18, 553724, 554724]
[740, 6, 193818, 194818]
[741, 11, 398688, 397688]
[742, 44, 80975, 81975]
[743, 17, 678467, 677467]
[744, 12, 444622, 445622]
[745, 47, 305491, 304491]
[746, 49, 48886, 47886]
[747, 23, 695598, 694598]
[748, 28, 353336, 354336]
[749, 44, 61895, 62895]
[750, 15, 314669, 313669]
[751, 42, 463997, 464997]
[752, 45, 359543, 358543]
[753, 25, 168325, 167325]
[754, 43, 557758, 556758]
[755, 48, 93214, 94214]
[756, 54, 239521, 240521]
[757, 42, 524977, 525977]
[758, 45, 647661, 646661]
[759, 21, 217102, 216102]
[760, 20, 230733, 231733]
[761, 18, 85296, 86296]
[762, 40, 425997, 426997]
[763, 6, 389462, 390462]
[764, 38, 199801, 200801]
[765, 5, 278829, 277829]
[766, 48, 568217, 569217]
[767, 41, 260049, 259049]
[768, 49, 635578, 634578]
[769, 38, 105381, 106381]
[770, 33, 629411, 628411]
[771, 16, 61377, 62377]
[772, 9, 340543, 339543]
[773, 26, 685679, 686679]
[774, 4, 204133, 205133]
[775, 51, 157084, 156084]
[776, 17, 531402, 530402]
[777, 27, 156399, 155399]
[778, 45, 255943, 254943]
[779, 16, 58305, 59305]
[780, 14, 632423, 633423]
[781, 27, 103794, 102794]
[782, 13, 168358, 167358]
[783, 46, 311746, 312746]
[784, 6, 239923, 240923]
[785, 0, 342557, 343557]
[786, 6, 142455, 143455]
[787, 0, 263589, 264589]
[788, 16, 642427, 643427]
[789, 25, 537928, 536928]
[790, 41, 329838, 328838]
[791, 51, 535922, 534922]
[792, 33, 725165, 724165]
[793, 6, 649048, 650048]
[794, 24, 383754, 384754]
[795, 55, 685046, 684046]
[796, 51, 515562, 514562]
[797, 33, 176378, 175378]
[798, 43, 98291, 97291]
[799, 7, 481337, 480337]
[800, 23, 2962, 1962]
[801, 26, 310006, 311006]
[802, 54, 301839, 302839]
[803, 14, 179204, 180204]
[804, 16, 335187, 336187]
[805, 18, 204453, 205453]
[806, 26, 630275, 631275]
[807, 13, 25990, 24990]
[808, 38, 7969, 8969]
[809, 2, 707393, 708393]
[810, 12, 524528, 525528]
[811, 12, 256429, 257429]
[812, 40, 332508, 333508]
[813, 52, 440481, 441481]
[814, 31, 626923, 625923]
[815, 5, 113118, 112118]
[816, 24, 120209, 121209]
[817, 22, 282975, 283975]
[818, 9, 66300, 65300]
[819, 19, 192981, 191981]
[820, 50, 500651, 501651]
[821, 27, 640506, 639506]
[822, 30, 44265, 45265]
[823, 38, 346937, 347937]
[824, 15, 326596, 325596]
[825, 15, 347388, 346388]
[826, 36, 218036, 219036]
[827, 1, 184314, 183314]
[828, 29, 677668, 676668]
[829, 0, 341976, 342976]
[830, 0, 256808, 257808]
[831, 0, 331028, 332028]
[832, 9, 401984, 400984]
[833, 9, 275450, 274450]
[834, 54, 434848, 435848]
[835, 50, 192874, 193874]
[836, 0, 121053, 122053]
[837, 23, 538082, 537082]
[838, 47, 154776, 153776]
[839, 38, 451934, 452934]
[840, 5, 186677, 185677]
[841, 13, 698871, 697871]
[842, 53, 82990, 81990]
[843, 49, 698527, 697527]
[844, 22, 280479, 281479]
[845, 17, 548506, 547506]
[846, 44, 7820, 8820]
[847, 13, 399243, 398243]
[848, 2, 558464, 559464]
[849, 55, 1429, 429]
[850, 38, 83826, 84826]
[851, 48, 619165, 620165]
[852, 53, 494987, 493987]
[853, 22, 157040, 158040]
[854, 37, 431697, 430697]
[855, 40, 650512, 651512]
[856, 55, 724996, 723996]
[857, 44, 407193, 408193]
[858, 6, 131260, 132260]
[859, 55, 130552, 129552]
[860, 8, 520046, 521046]
[861, 36, 722043, 723043]
[862, 29, 716005, 715005]
[863, 26, 28579, 29579]
[864, 43, 490048, 489048]
[865, 28, 280046, 281046]
[866, 39, 126355, 125355]
[867, 26, 361449, 362449]
[868, 52, 655949, 656949]
[869, 46, 337360, 338360]
[870, 34, 93862, 94862]
[871, 27, 353473, 352473]
[872, 37, 670559, 669559]
[873, 30, 474275, 475275]
[874, 19, 570299, 569299]
[875, 50, 227180, 228180]
[876, 34, 693290, 694290]
[877, 18, 476561, 477561]
[878, 46, 26829, 27829]
[879, 44, 263215, 264215]
[880, 47, 404505, 403505]
[881, 9, 615105, 614105]
[882, 5, 548206, 547206]
[883, 3, 46341, 45341]
[884, 18, 355974, 356974]
[885, 47, 239063, 238063]
[886, 30, 257684, 258684]
[887, 20, 79912, 80912]
[888, 34, 468550, 469550]
[889, 35, 116489, 115489]
[890, 46, 580753, 581753]
[891, 12, 74279, 75279]
[892, 51, 336213, 335213]
[893, 6, 643381, 644381]
[894, 16, 507636, 508636]
[895, 13, 712497, 711497]
[896, 3, 309664, 308664]
[897, 0, 480120, 481120]
[898, 22, 38616, 39616]
[899, 30, 125893, 126893]
[900, 8, 173412, 174412]
[901, 24, 711197, 712197]
[902, 41, 345842, 344842]
[903, 4, 231067, 232067]
[904, 45, 586754, 585754]
[905, 51, 549145, 548145]
[906, 51, 685970, 684970]
[907, 38, 552328, 553328]
[908, 53, 185717, 184717]
[909, 33, 178538, 177538]
[910, 17, 704216, 703216]
[911, 37, 568263, 567263]
[912, 18, 536686, 537686]
[913, 12, 98660, 99660]
[914, 42, 322126, 323126]
[915, 10, 521170, 522170]
[916, 39, 382580, 381580]
[917, 49, 172911, 171911]
[918, 27, 421085, 420085]
[919, 10, 378516, 379516]
[920, 49, 574008, 573008]
[921, 39, 662749, 661749]
[922, 35, 587075, 586075]
[923, 29, 147641, 146641]
[924, 31, 698620, 697620]
[925, 17, 457264, 456264]
